,Unnamed: 0,ID,NAME,TYPE_ONE,TYPE_TWO,FAST_MOVE,FAST_MOVE_POWER,FAST_MOVE_TYPE,FAST_ENERGY_BOOST,FAST_MOVE_DURATION,CHARGE_MOVE,CHARGE_MOVE_POWER,CHARGED_MOVE_TYPE,CHARGE_MOVE_ENERGY_COST,CHARGE_MOVE_DURATION,DAMAGE WINDOW START
12331,12333,628,Hisuian Braviary,Psychic,Flying,Air Slash,14.0,Flying,10.0,1.2,Psychic,90.0,Psychic,50.0,2.8,1.3
12332,12332,628,Hisuian Braviary,Psychic,Flying,Zen Headbutt,12.0,Psychic,10.0,1.1,Brave Bird,130.0,Flying,100.0,2.0,1.0
12333,12331,628,Hisuian Braviary,Psychic,Flying,Air Slash,14.0,Flying,10.0,1.2,Fly,80.0,Flying,50.0,1.8,1.2
12334,12330,628,Hisuian Braviary,Psychic,Flying,Air Slash,14.0,Flying,10.0,1.2,Brave Bird,130.0,Flying,100.0,2.0,1.0
12335,12329,628,Hisuian Braviary,Psychic,Flying,Zen Headbutt,12.0,Psychic,10.0,1.1,Dazzling Gleam,100.0,Fairy,50.0,3.5,2.1
12336,12328,628,Hisuian Braviary,Psychic,Flying,Zen Headbutt,12.0,Psychic,10.0,1.1,Ominous Wind,50.0,Ghost,33.0,2.3,1.85
12337,12327,628,Hisuian Braviary,Psychic,Flying,Zen Headbutt,12.0,Psychic,10.0,1.1,Psychic,90.0,Psychic,50.0,2.8,1.3
12338,12326,628,Hisuian Braviary,Psychic,Flying,Air Slash,14.0,Flying,10.0,1.2,Ominous Wind,50.0,Ghost,33.0,2.3,1.85
12339,12335,628,Braviary,Normal,Flying,Air Slash,14.0,Flying,10.0,1.2,Fly,80.0,Flying,50.0,1.8,1.2
12340,12351,629,Vullaby,Dark,Flying,Air Slash,14.0,Flying,10.0,1.2,Dark Pulse,80.0,Dark,50.0,3.0,1.4
12341,12350,629,Vullaby,Dark,Flying,Air Slash,14.0,Flying,10.0,1.2,Brave Bird,130.0,Flying,100.0,2.0,1.0
12342,12347,629,Vullaby,Dark,Flying,Feint Attack,10.0,Dark,9.0,0.9,Foul Play,70.0,Dark,50.0,2.0,1.7
12343,12348,629,Vullaby,Dark,Flying,Feint Attack,10.0,Dark,9.0,0.9,Brave Bird,130.0,Flying,100.0,2.0,1.0
12344,12346,629,Vullaby,Dark,Flying,Air Slash,14.0,Flying,10.0,1.2,Foul Play,70.0,Dark,50.0,2.0,1.7
12345,12349,629,Vullaby,Dark,Flying,Feint Attack,10.0,Dark,9.0,0.9,Dark Pulse,80.0,Dark,50.0,3.0,1.4
12346,12358,630,Mandibuzz,Dark,Flying,Air Slash,14.0,Flying,10.0,1.2,Shadow Ball,100.0,Ghost,50.0,3.0,2.4
12347,12359,630,Mandibuzz,Dark,Flying,Snarl,12.0,Dark,14.0,1.1,Dark Pulse,80.0,Dark,50.0,3.0,1.4
12348,12357,630,Mandibuzz,Dark,Flying,Air Slash,14.0,Flying,10.0,1.2,Aerial Ace,55.0,Flying,33.0,2.4,1.9
12349,12353,630,Mandibuzz,Dark,Flying,Air Slash,14.0,Flying,10.0,1.2,Foul Play,70.0,Dark,50.0,2.0,1.7
12350,12355,630,Mandibuzz,Dark,Flying,Snarl,12.0,Dark,14.0,1.1,Aerial Ace,55.0,Flying,33.0,2.4,1.9
12351,12354,630,Mandibuzz,Dark,Flying,Snarl,12.0,Dark,14.0,1.1,Shadow Ball,100.0,Ghost,50.0,3.0,2.4
12352,12356,630,Mandibuzz,Dark,Flying,Air Slash,14.0,Flying,10.0,1.2,Dark Pulse,80.0,Dark,50.0,3.0,1.4
12353,12352,630,Mandibuzz,Dark,Flying,Snarl,12.0,Dark,14.0,1.1,Foul Play,70.0,Dark,50.0,2.0,1.7
12354,12360,631,Heatmor,Fire,,Lick,5.0,Ghost,6.0,0.5,Power-Up Punch,50.0,Fighting,33.0,2.0,1.7
12355,12361,631,Heatmor,Fire,,Lick,5.0,Ghost,6.0,0.5,Flamethrower,70.0,Fire,50.0,2.2,1.5
12356,12362,631,Heatmor,Fire,,Lick,5.0,Ghost,6.0,0.5,Thunder Punch,45.0,Electric,33.0,1.8,1.7
12357,12363,631,Heatmor,Fire,,Fire Spin,14.0,Fire,10.0,1.1,Power-Up Punch,50.0,Fighting,33.0,2.0,1.7
12358,12364,631,Heatmor,Fire,,Fire Spin,14.0,Fire,10.0,1.1,Flamethrower,70.0,Fire,50.0,2.2,1.5
12359,12365,631,Heatmor,Fire,,Fire Spin,14.0,Fire,10.0,1.1,Thunder Punch,45.0,Electric,33.0,1.8,1.7
12360,12371,632,Durant,Bug,Steel,Bug Bite,5.0,Bug,6.0,0.5,X-Scissor,45.0,Bug,33.0,1.6,1.2
12361,12370,632,Durant,Bug,Steel,Metal Claw,8.0,Steel,7.0,0.7,Stone Edge,100.0,Rock,100.0,2.3,0.7
12362,12369,632,Durant,Bug,Steel,Bug Bite,5.0,Bug,6.0,0.5,Iron Head,60.0,Steel,50.0,1.9,1.3
12363,12367,632,Durant,Bug,Steel,Metal Claw,8.0,Steel,7.0,0.7,Iron Head,60.0,Steel,50.0,1.9,1.3
12364,12366,632,Durant,Bug,Steel,Metal Claw,8.0,Steel,7.0,0.7,X-Scissor,45.0,Bug,33.0,1.6,1.2
12365,12368,632,Durant,Bug,Steel,Bug Bite,5.0,Bug,6.0,0.5,Stone Edge,100.0,Rock,100.0,2.3,0.7
12366,12372,633,Deino,Dark,Dragon,Dragon Breath,6.0,Dragon,4.0,0.5,Dragon Pulse,90.0,Dragon,50.0,3.6,2.15
12367,12373,633,Deino,Dark,Dragon,Tackle,5.0,Normal,5.0,0.5,Crunch,70.0,Dark,33.0,3.2,1.3
12368,12374,633,Deino,Dark,Dragon,Dragon Breath,6.0,Dragon,4.0,0.5,Body Slam,50.0,Normal,33.0,1.9,1.2
12369,12375,633,Deino,Dark,Dragon,Dragon Breath,6.0,Dragon,4.0,0.5,Crunch,70.0,Dark,33.0,3.2,1.3
12370,12376,633,Deino,Dark,Dragon,Tackle,5.0,Normal,5.0,0.5,Body Slam,50.0,Normal,33.0,1.9,1.2
12371,12377,633,Deino,Dark,Dragon,Tackle,5.0,Normal,5.0,0.5,Dragon Pulse,90.0,Dragon,50.0,3.6,2.15
12372,12382,634,Zweilous,Dark,Dragon,Dragon Breath,6.0,Dragon,4.0,0.5,Body Slam,50.0,Normal,33.0,1.9,1.2
12373,12383,634,Zweilous,Dark,Dragon,Bite,6.0,Dark,4.0,0.5,Body Slam,50.0,Normal,33.0,1.9,1.2
12374,12380,634,Zweilous,Dark,Dragon,Bite,6.0,Dark,4.0,0.5,Dragon Pulse,90.0,Dragon,50.0,3.6,2.15
12375,12378,634,Zweilous,Dark,Dragon,Dragon Breath,6.0,Dragon,4.0,0.5,Dragon Pulse,90.0,Dragon,50.0,3.6,2.15
12376,12381,634,Zweilous,Dark,Dragon,Dragon Breath,6.0,Dragon,4.0,0.5,Dark Pulse,80.0,Dark,50.0,3.0,1.4
12377,12379,634,Zweilous,Dark,Dragon,Bite,6.0,Dark,4.0,0.5,Dark Pulse,80.0,Dark,50.0,3.0,1.4
12378,12391,635,Hydreigon,Dark,Dragon,Bite,6.0,Dark,4.0,0.5,Flash Cannon,100.0,Steel,100.0,2.7,1.6
12379,12389,635,Hydreigon,Dark,Dragon,Dragon Breath,6.0,Dragon,4.0,0.5,Dragon Pulse,90.0,Dragon,50.0,3.6,2.15
12380,12390,635,Hydreigon,Dark,Dragon,Dragon Breath,6.0,Dragon,4.0,0.5,Dark Pulse,80.0,Dark,50.0,3.0,1.4
12381,12387,635,Hydreigon,Dark,Dragon,Dragon Breath,6.0,Dragon,4.0,0.5,Flash Cannon,100.0,Steel,100.0,2.7,1.6
12382,12386,635,Hydreigon,Dark,Dragon,Bite,6.0,Dark,4.0,0.5,Dark Pulse,80.0,Dark,50.0,3.0,1.4
12383,12385,635,Hydreigon,Dark,Dragon,Bite,6.0,Dark,4.0,0.5,Brutal Swing,65.0,Dark,33.0,1.9,1.2
12384,12384,635,Hydreigon,Dark,Dragon,Dragon Breath,6.0,Dragon,4.0,0.5,Brutal Swing,65.0,Dark,33.0,1.9,1.2
12385,12388,635,Hydreigon,Dark,Dragon,Bite,6.0,Dark,4.0,0.5,Dragon Pulse,90.0,Dragon,50.0,3.6,2.15
12386,12400,636,Shadow Larvesta,Bug,Fire,Ember,10.0,Fire,10.0,1.0,Flame Charge,70.0,Fire,33.0,3.8,2.9
12387,12403,636,Shadow Larvesta,Bug,Fire,Ember,10.0,Fire,10.0,1.0,Bug Buzz,90.0,Bug,50.0,3.7,2.0
12388,12402,636,Shadow Larvesta,Bug,Fire,Ember,10.0,Fire,10.0,1.0,Flame Wheel,60.0,Fire,50.0,2.7,2.1
12389,12401,636,Larvesta,Bug,Fire,Bug Bite,5.0,Bug,6.0,0.5,Bug Buzz,90.0,Bug,50.0,3.7,2.0
12390,12399,636,Shadow Larvesta,Bug,Fire,Bug Bite,5.0,Bug,6.0,0.5,Flame Charge,70.0,Fire,33.0,3.8,2.9
12391,12395,636,Larvesta,Bug,Fire,Ember,10.0,Fire,10.0,1.0,Bug Buzz,90.0,Bug,50.0,3.7,2.0
12392,12397,636,Larvesta,Bug,Fire,Ember,10.0,Fire,10.0,1.0,Flame Wheel,60.0,Fire,50.0,2.7,2.1
12393,12396,636,Larvesta,Bug,Fire,Ember,10.0,Fire,10.0,1.0,Flame Charge,70.0,Fire,33.0,3.8,2.9
12394,12394,636,Larvesta,Bug,Fire,Bug Bite,5.0,Bug,6.0,0.5,Flame Wheel,60.0,Fire,50.0,2.7,2.1
12395,12393,636,Larvesta,Bug,Fire,Bug Bite,5.0,Bug,6.0,0.5,Flame Charge,70.0,Fire,33.0,3.8,2.9
12396,12392,636,Shadow Larvesta,Bug,Fire,Bug Bite,5.0,Bug,6.0,0.5,Flame Wheel,60.0,Fire,50.0,2.7,2.1
12397,12398,636,Shadow Larvesta,Bug,Fire,Bug Bite,5.0,Bug,6.0,0.5,Bug Buzz,90.0,Bug,50.0,3.7,2.0
12398,12410,637,Volcarona,Bug,Fire,Bug Bite,5.0,Bug,6.0,0.5,Solar Beam,180.0,Grass,100.0,4.9,2.7
12399,12411,637,Volcarona,Bug,Fire,Bug Bite,5.0,Bug,6.0,0.5,Hurricane,110.0,Flying,100.0,2.7,1.2
12400,12409,637,Volcarona,Bug,Fire,Fire Spin,14.0,Fire,10.0,1.1,Bug Buzz,90.0,Bug,50.0,3.7,2.0
12401,12407,637,Volcarona,Bug,Fire,Fire Spin,14.0,Fire,10.0,1.1,Hurricane,110.0,Flying,100.0,2.7,1.2
12402,12406,637,Volcarona,Bug,Fire,Fire Spin,14.0,Fire,10.0,1.1,Overheat,160.0,Fire,100.0,4.0,2.6
12403,12404,637,Volcarona,Bug,Fire,Bug Bite,5.0,Bug,6.0,0.5,Bug Buzz,90.0,Bug,50.0,3.7,2.0
12404,12408,637,Volcarona,Bug,Fire,Fire Spin,14.0,Fire,10.0,1.1,Solar Beam,180.0,Grass,100.0,4.9,2.7
12405,12405,637,Volcarona,Bug,Fire,Bug Bite,5.0,Bug,6.0,0.5,Overheat,160.0,Fire,100.0,4.0,2.6
12406,12420,638,Cobalion,Steel,Fighting,Double Kick,10.0,Fighting,13.0,1.0,Close Combat,100.0,Fighting,100.0,2.3,1.0
12407,12423,638,Cobalion,Steel,Fighting,Metal Claw,8.0,Steel,7.0,0.7,Close Combat,100.0,Fighting,100.0,2.3,1.0
12408,12422,638,Cobalion,Steel,Fighting,Double Kick,10.0,Fighting,13.0,1.0,Iron Head,60.0,Steel,50.0,1.9,1.3
12409,12421,638,Cobalion,Steel,Fighting,Double Kick,10.0,Fighting,13.0,1.0,Stone Edge,100.0,Rock,100.0,2.3,0.7
12410,12419,638,Cobalion,Steel,Fighting,Metal Claw,8.0,Steel,7.0,0.7,Sacred Sword,55.0,Fighting,33.0,1.2,0.5
12411,12418,638,Cobalion,Steel,Fighting,Zen Headbutt,12.0,Psychic,10.0,1.1,Stone Edge,100.0,Rock,100.0,2.3,0.7
12412,12416,638,Cobalion,Steel,Fighting,Metal Claw,8.0,Steel,7.0,0.7,Iron Head,60.0,Steel,50.0,1.9,1.3
12413,12415,638,Cobalion,Steel,Fighting,Zen Headbutt,12.0,Psychic,10.0,1.1,Iron Head,60.0,Steel,50.0,1.9,1.3
12414,12414,638,Cobalion,Steel,Fighting,Metal Claw,8.0,Steel,7.0,0.7,Stone Edge,100.0,Rock,100.0,2.3,0.7
12415,12413,638,Cobalion,Steel,Fighting,Zen Headbutt,12.0,Psychic,10.0,1.1,Sacred Sword,55.0,Fighting,33.0,1.2,0.5
12416,12412,638,Cobalion,Steel,Fighting,Double Kick,10.0,Fighting,13.0,1.0,Sacred Sword,55.0,Fighting,33.0,1.2,0.5
12417,12417,638,Cobalion,Steel,Fighting,Zen Headbutt,12.0,Psychic,10.0,1.1,Close Combat,100.0,Fighting,100.0,2.3,1.0
12418,12434,639,Terrakion,Rock,Fighting,Double Kick,10.0,Fighting,13.0,1.0,Rock Slide,80.0,Rock,50.0,2.7,1.5
12419,12433,639,Terrakion,Rock,Fighting,Smack Down,16.0,Rock,8.0,1.2,Earthquake,140.0,Ground,100.0,3.6,2.7
12420,12432,639,Terrakion,Rock,Fighting,Double Kick,10.0,Fighting,13.0,1.0,Earthquake,140.0,Ground,100.0,3.6,2.7
12421,12435,639,Terrakion,Rock,Fighting,Smack Down,16.0,Rock,8.0,1.2,Rock Slide,80.0,Rock,50.0,2.7,1.5
12422,12431,639,Terrakion,Rock,Fighting,Smack Down,16.0,Rock,8.0,1.2,Close Combat,100.0,Fighting,100.0,2.3,1.0
12423,12430,639,Terrakion,Rock,Fighting,Zen Headbutt,12.0,Psychic,10.0,1.1,Close Combat,100.0,Fighting,100.0,2.3,1.0
12424,12429,639,Terrakion,Rock,Fighting,Double Kick,10.0,Fighting,13.0,1.0,Close Combat,100.0,Fighting,100.0,2.3,1.0
12425,12428,639,Terrakion,Rock,Fighting,Double Kick,10.0,Fighting,13.0,1.0,Sacred Sword,55.0,Fighting,33.0,1.2,0.5
12426,12427,639,Terrakion,Rock,Fighting,Zen Headbutt,12.0,Psychic,10.0,1.1,Rock Slide,80.0,Rock,50.0,2.7,1.5
12427,12426,639,Terrakion,Rock,Fighting,Smack Down,16.0,Rock,8.0,1.2,Sacred Sword,55.0,Fighting,33.0,1.2,0.5
12428,12424,639,Terrakion,Rock,Fighting,Zen Headbutt,12.0,Psychic,10.0,1.1,Earthquake,140.0,Ground,100.0,3.6,2.7
12429,12425,639,Terrakion,Rock,Fighting,Zen Headbutt,12.0,Psychic,10.0,1.1,Sacred Sword,55.0,Fighting,33.0,1.2,0.5
12430,12447,640,Virizion,Grass,Fighting,Zen Headbutt,12.0,Psychic,10.0,1.1,Close Combat,100.0,Fighting,100.0,2.3,1.0
12431,12446,640,Virizion,Grass,Fighting,Zen Headbutt,12.0,Psychic,10.0,1.1,Sacred Sword,55.0,Fighting,33.0,1.2,0.5
12432,12445,640,Virizion,Grass,Fighting,Double Kick,10.0,Fighting,13.0,1.0,Leaf Blade,70.0,Grass,33.0,2.4,1.25
12433,12444,640,Virizion,Grass,Fighting,Quick Attack,8.0,Normal,10.0,0.8,Leaf Blade,70.0,Grass,33.0,2.4,1.25
12434,12443,640,Virizion,Grass,Fighting,Double Kick,10.0,Fighting,13.0,1.0,Close Combat,100.0,Fighting,100.0,2.3,1.0
12435,12441,640,Virizion,Grass,Fighting,Zen Headbutt,12.0,Psychic,10.0,1.1,Stone Edge,100.0,Rock,100.0,2.3,0.7
12436,12440,640,Virizion,Grass,Fighting,Zen Headbutt,12.0,Psychic,10.0,1.1,Leaf Blade,70.0,Grass,33.0,2.4,1.25
12437,12439,640,Virizion,Grass,Fighting,Double Kick,10.0,Fighting,13.0,1.0,Stone Edge,100.0,Rock,100.0,2.3,0.7
12438,12438,640,Virizion,Grass,Fighting,Double Kick,10.0,Fighting,13.0,1.0,Sacred Sword,55.0,Fighting,33.0,1.2,0.5
12439,12437,640,Virizion,Grass,Fighting,Quick Attack,8.0,Normal,10.0,0.8,Stone Edge,100.0,Rock,100.0,2.3,0.7
12440,12436,640,Virizion,Grass,Fighting,Quick Attack,8.0,Normal,10.0,0.8,Sacred Sword,55.0,Fighting,33.0,1.2,0.5
12441,12442,640,Virizion,Grass,Fighting,Quick Attack,8.0,Normal,10.0,0.8,Close Combat,100.0,Fighting,100.0,2.3,1.0
12442,12459,641,Tornadus Incarnate Forme,Flying,,Bite,6.0,Dark,4.0,0.5,Hurricane,110.0,Flying,100.0,2.7,1.2
12443,12460,641,Tornadus Incarnate Forme,Flying,,Air Slash,14.0,Flying,10.0,1.2,Dark Pulse,80.0,Dark,50.0,3.0,1.4
12444,12458,641,Tornadus Incarnate Forme,Flying,,Bite,6.0,Dark,4.0,0.5,Hyper Beam,150.0,Normal,100.0,3.8,3.3
12445,12462,641,Tornadus Incarnate Forme,Flying,,Air Slash,14.0,Flying,10.0,1.2,Hurricane,110.0,Flying,100.0,2.7,1.2
12446,12463,641,Tornadus Therian Forme,Flying,,Astonish,8.0,Ghost,14.0,1.1,Psychic,90.0,Psychic,50.0,2.8,1.3
12447,12461,641,Tornadus Incarnate Forme,Flying,,Air Slash,14.0,Flying,10.0,1.2,Hyper Beam,150.0,Normal,100.0,3.8,3.3
12448,12457,641,Tornadus Incarnate Forme,Flying,,Air Slash,14.0,Flying,10.0,1.2,Grass Knot,90.0,Grass,50.0,2.6,1.7
12449,12448,641,Tornadus Incarnate Forme,Flying,,Bite,6.0,Dark,4.0,0.5,Grass Knot,90.0,Grass,50.0,2.6,1.7
12450,12455,641,Tornadus Therian Forme,Flying,,Astonish,8.0,Ghost,14.0,1.1,Hurricane,110.0,Flying,100.0,2.7,1.2
12451,12454,641,Tornadus Therian Forme,Flying,,Gust,25.0,Flying,20.0,2.0,Psychic,90.0,Psychic,50.0,2.8,1.3
12452,12453,641,Tornadus Therian Forme,Flying,,Astonish,8.0,Ghost,14.0,1.1,Heat Wave,95.0,Fire,100.0,3.0,1.7
12453,12452,641,Tornadus Therian Forme,Flying,,Gust,25.0,Flying,20.0,2.0,Focus Blast,140.0,Fighting,100.0,3.5,3.0
12454,12451,641,Tornadus Therian Forme,Flying,,Astonish,8.0,Ghost,14.0,1.1,Focus Blast,140.0,Fighting,100.0,3.5,3.0
12455,12450,641,Tornadus Therian Forme,Flying,,Gust,25.0,Flying,20.0,2.0,Hurricane,110.0,Flying,100.0,2.7,1.2
12456,12456,641,Tornadus Therian Forme,Flying,,Gust,25.0,Flying,20.0,2.0,Heat Wave,95.0,Fire,100.0,3.0,1.7
12457,12449,641,Tornadus Incarnate Forme,Flying,,Bite,6.0,Dark,4.0,0.5,Dark Pulse,80.0,Dark,50.0,3.0,1.4
12458,12483,642,Thundurus Therian Forme,Electric,Flying,Volt Switch,14.0,Electric,21.0,1.6,Focus Blast,140.0,Fighting,100.0,3.5,3.0
12459,12484,642,Thundurus Therian Forme,Electric,Flying,Bite,6.0,Dark,4.0,0.5,Thunderbolt,80.0,Electric,50.0,2.5,1.8
12460,12485,642,Thundurus Therian Forme,Electric,Flying,Bite,6.0,Dark,4.0,0.5,Sludge Wave,110.0,Poison,100.0,3.2,2.0
12461,12486,642,Thundurus Therian Forme,Electric,Flying,Volt Switch,14.0,Electric,21.0,1.6,Thunder,100.0,Electric,100.0,2.4,1.2
12462,12487,642,Shadow Thundurus Incarnate Forme,Electric,Flying,Thunder Shock,5.0,Electric,8.0,0.6,Thunder,100.0,Electric,100.0,2.4,1.2
12463,12488,642,Thundurus Therian Forme,Electric,Flying,Volt Switch,14.0,Electric,21.0,1.6,Thunderbolt,80.0,Electric,50.0,2.5,1.8
12464,12492,642,Shadow Thundurus Incarnate Forme,Electric,Flying,Thunder Shock,5.0,Electric,8.0,0.6,Thunder Punch,45.0,Electric,33.0,1.8,1.7
12465,12490,642,Thundurus Therian Forme,Electric,Flying,Bite,6.0,Dark,4.0,0.5,Thunder,100.0,Electric,100.0,2.4,1.2
12466,12491,642,Thundurus  Incarnate Forme,Electric,Flying,Thunder Shock,5.0,Electric,8.0,0.6,Crunch,70.0,Dark,33.0,3.2,1.3
12467,12482,642,Thundurus  Incarnate Forme,Electric,Flying,Thunder Shock,5.0,Electric,8.0,0.6,Thunder,100.0,Electric,100.0,2.4,1.2
12468,12493,642,Thundurus  Incarnate Forme,Electric,Flying,Thunder Shock,5.0,Electric,8.0,0.6,Brick Break,40.0,Fighting,33.0,1.6,0.8
12469,12494,642,Thundurus Therian Forme,Electric,Flying,Volt Switch,14.0,Electric,21.0,1.6,Sludge Wave,110.0,Poison,100.0,3.2,2.0
12470,12495,642,Thundurus  Incarnate Forme,Electric,Flying,Astonish,8.0,Ghost,14.0,1.1,Crunch,70.0,Dark,33.0,3.2,1.3
12471,12489,642,Thundurus Therian Forme,Electric,Flying,Bite,6.0,Dark,4.0,0.5,Focus Blast,140.0,Fighting,100.0,3.5,3.0
12472,12481,642,Thundurus  Incarnate Forme,Electric,Flying,Astonish,8.0,Ghost,14.0,1.1,Thunder Punch,45.0,Electric,33.0,1.8,1.7
12473,12479,642,Thundurus  Incarnate Forme,Electric,Flying,Astonish,8.0,Ghost,14.0,1.1,Thunder,100.0,Electric,100.0,2.4,1.2
12474,12470,642,Thundurus Incarnate Forme,Electric,Flying,Thunder Shock,5.0,Electric,8.0,0.6,Thunder,100.0,Electric,100.0,2.4,1.2
12475,12465,642,Thundurus Incarnate Forme,Electric,Flying,Astonish,8.0,Ghost,14.0,1.1,Crunch,70.0,Dark,33.0,3.2,1.3
12476,12466,642,Thundurus Incarnate Forme,Electric,Flying,Thunder Shock,5.0,Electric,8.0,0.6,Brick Break,40.0,Fighting,33.0,1.6,0.8
12477,12467,642,Thundurus Incarnate Forme,Electric,Flying,Astonish,8.0,Ghost,14.0,1.1,Thunder Punch,45.0,Electric,33.0,1.8,1.7
12478,12468,642,Thundurus  Incarnate Forme,Electric,Flying,Astonish,8.0,Ghost,14.0,1.1,Brick Break,40.0,Fighting,33.0,1.6,0.8
12479,12469,642,Thundurus Incarnate Forme,Electric,Flying,Thunder Shock,5.0,Electric,8.0,0.6,Crunch,70.0,Dark,33.0,3.2,1.3
12480,12480,642,Thundurus  Incarnate Forme,Electric,Flying,Thunder Shock,5.0,Electric,8.0,0.6,Thunder Punch,45.0,Electric,33.0,1.8,1.7
12481,12471,642,Thundurus Incarnate Forme,Electric,Flying,Thunder Shock,5.0,Electric,8.0,0.6,Thunder Punch,45.0,Electric,33.0,1.8,1.7
12482,12473,642,Shadow Thundurus Incarnate Forme,Electric,Flying,Astonish,8.0,Ghost,14.0,1.1,Crunch,70.0,Dark,33.0,3.2,1.3
12483,12474,642,Shadow Thundurus Incarnate Forme,Electric,Flying,Astonish,8.0,Ghost,14.0,1.1,Thunder,100.0,Electric,100.0,2.4,1.2
12484,12475,642,Shadow Thundurus Incarnate Forme,Electric,Flying,Astonish,8.0,Ghost,14.0,1.1,Thunder Punch,45.0,Electric,33.0,1.8,1.7
12485,12476,642,Shadow Thundurus Incarnate Forme,Electric,Flying,Thunder Shock,5.0,Electric,8.0,0.6,Brick Break,40.0,Fighting,33.0,1.6,0.8
12486,12477,642,Shadow Thundurus Incarnate Forme,Electric,Flying,Thunder Shock,5.0,Electric,8.0,0.6,Crunch,70.0,Dark,33.0,3.2,1.3
12487,12478,642,Thundurus Incarnate Forme,Electric,Flying,Astonish,8.0,Ghost,14.0,1.1,Thunder,100.0,Electric,100.0,2.4,1.2
12488,12472,642,Shadow Thundurus Incarnate Forme,Electric,Flying,Astonish,8.0,Ghost,14.0,1.1,Brick Break,40.0,Fighting,33.0,1.6,0.8
12489,12464,642,Thundurus Incarnate Forme,Electric,Flying,Astonish,8.0,Ghost,14.0,1.1,Brick Break,40.0,Fighting,33.0,1.6,0.8
12490,12504,643,Reshiram,Dragon,Fire,Dragon Breath,6.0,Dragon,4.0,0.5,Stone Edge,100.0,Rock,100.0,2.3,0.7
12491,12503,643,Reshiram,Dragon,Fire,Fire Fang,12.0,Fire,8.0,0.9,Stone Edge,100.0,Rock,100.0,2.3,0.7
12492,12505,643,Reshiram,Dragon,Fire,Dragon Breath,6.0,Dragon,4.0,0.5,Crunch,70.0,Dark,33.0,3.2,1.3
12493,12502,643,Reshiram,Dragon,Fire,Dragon Breath,6.0,Dragon,4.0,0.5,Draco Meteor,150.0,Dragon,100.0,3.6,3.0
12494,12498,643,Reshiram,Dragon,Fire,Dragon Breath,6.0,Dragon,4.0,0.5,Overheat,160.0,Fire,100.0,4.0,2.6
12495,12500,643,Reshiram,Dragon,Fire,Fire Fang,12.0,Fire,8.0,0.9,Crunch,70.0,Dark,33.0,3.2,1.3
12496,12499,643,Reshiram,Dragon,Fire,Dragon Breath,6.0,Dragon,4.0,0.5,Fusion Flare,140.0,Fire,100.0,2.0,1.5
12497,12497,643,Reshiram,Dragon,Fire,Fire Fang,12.0,Fire,8.0,0.9,Overheat,160.0,Fire,100.0,4.0,2.6
12498,12501,643,Reshiram,Dragon,Fire,Fire Fang,12.0,Fire,8.0,0.9,Fusion Flare,140.0,Fire,100.0,2.0,1.5
12499,12496,643,Reshiram,Dragon,Fire,Fire Fang,12.0,Fire,8.0,0.9,Draco Meteor,150.0,Dragon,100.0,3.6,3.0
12500,12515,644,Zekrom,Dragon,Electric,Charge Beam,8.0,Electric,15.0,1.1,Wild Charge,90.0,Electric,50.0,2.6,1.7
12501,12514,644,Zekrom,Dragon,Electric,Charge Beam,8.0,Electric,15.0,1.1,Outrage,110.0,Dragon,50.0,3.9,2.5
12502,12512,644,Zekrom,Dragon,Electric,Dragon Breath,6.0,Dragon,4.0,0.5,Flash Cannon,100.0,Steel,100.0,2.7,1.6
12503,12513,644,Zekrom,Dragon,Electric,Dragon Breath,6.0,Dragon,4.0,0.5,Crunch,70.0,Dark,33.0,3.2,1.3
12504,12510,644,Zekrom,Dragon,Electric,Dragon Breath,6.0,Dragon,4.0,0.5,Outrage,110.0,Dragon,50.0,3.9,2.5
12505,12509,644,Zekrom,Dragon,Electric,Dragon Breath,6.0,Dragon,4.0,0.5,Fusion Bolt,140.0,Electric,100.0,2.0,1.25
12506,12508,644,Zekrom,Dragon,Electric,Dragon Breath,6.0,Dragon,4.0,0.5,Wild Charge,90.0,Electric,50.0,2.6,1.7
12507,12507,644,Zekrom,Dragon,Electric,Charge Beam,8.0,Electric,15.0,1.1,Crunch,70.0,Dark,33.0,3.2,1.3
12508,12506,644,Zekrom,Dragon,Electric,Charge Beam,8.0,Electric,15.0,1.1,Fusion Bolt,140.0,Electric,100.0,2.0,1.25
12509,12511,644,Zekrom,Dragon,Electric,Charge Beam,8.0,Electric,15.0,1.1,Flash Cannon,100.0,Steel,100.0,2.7,1.6
12510,12526,645,Landorus Incarnate Forme,Ground,Flying,Rock Throw,12.0,Rock,7.0,0.9,Earth Power,100.0,Ground,50.0,3.6,2.7
12511,12531,645,Landorus Incarnate Forme,Ground,Flying,Mud Shot,5.0,Ground,7.0,0.6,Outrage,110.0,Dragon,50.0,3.9,2.5
12512,12530,645,Landorus Incarnate Forme,Ground,Flying,Rock Throw,12.0,Rock,7.0,0.9,Rock Slide,80.0,Rock,50.0,2.7,1.5
12513,12529,645,Landorus Incarnate Forme,Ground,Flying,Rock Throw,12.0,Rock,7.0,0.9,Focus Blast,140.0,Fighting,100.0,3.5,3.0
12514,12528,645,Landorus Incarnate Forme,Ground,Flying,Rock Throw,12.0,Rock,7.0,0.9,Outrage,110.0,Dragon,50.0,3.9,2.5
