,Unnamed: 0,ID,NAME,TYPE_ONE,TYPE_TWO,FAST_MOVE,FAST_MOVE_POWER,FAST_MOVE_TYPE,FAST_ENERGY_BOOST,FAST_MOVE_DURATION,CHARGE_MOVE,CHARGE_MOVE_POWER,CHARGED_MOVE_TYPE,CHARGE_MOVE_ENERGY_COST,CHARGE_MOVE_DURATION,DAMAGE WINDOW START
12462,12487,642,Shadow Thundurus Incarnate Forme,Electric,Flying,Thunder Shock,5.0,Electric,8.0,0.6,Thunder,100.0,Electric,100.0,2.4,1.2
12464,12492,642,Shadow Thundurus Incarnate Forme,Electric,Flying,Thunder Shock,5.0,Electric,8.0,0.6,Thunder Punch,45.0,Electric,33.0,1.8,1.7
12482,12473,642,Shadow Thundurus Incarnate Forme,Electric,Flying,Astonish,8.0,Ghost,14.0,1.1,Crunch,70.0,Dark,33.0,3.2,1.3
12483,12474,642,Shadow Thundurus Incarnate Forme,Electric,Flying,Astonish,8.0,Ghost,14.0,1.1,Thunder,100.0,Electric,100.0,2.4,1.2
12484,12475,642,Shadow Thundurus Incarnate Forme,Electric,Flying,Astonish,8.0,Ghost,14.0,1.1,Thunder Punch,45.0,Electric,33.0,1.8,1.7
12485,12476,642,Shadow Thundurus Incarnate Forme,Electric,Flying,Thunder Shock,5.0,Electric,8.0,0.6,Brick Break,40.0,Fighting,33.0,1.6,0.8
12486,12477,642,Shadow Thundurus Incarnate Forme,Electric,Flying,Thunder Shock,5.0,Electric,8.0,0.6,Crunch,70.0,Dark,33.0,3.2,1.3
12488,12472,642,Shadow Thundurus Incarnate Forme,Electric,Flying,Astonish,8.0,Ghost,14.0,1.1,Brick Break,40.0,Fighting,33.0,1.6,0.8
12551,12565,647,Shadow Keldeo Ordinary Form,Water,Fighting,Low Kick,6.0,Fighting,6.0,0.6,Sacred Sword,55.0,Fighting,33.0,1.2,0.5
12556,12562,647,Shadow Keldeo Ordinary Form,Water,Fighting,Poison Jab,10.0,Poison,7.0,0.8,X-Scissor,45.0,Bug,33.0,1.6,1.2
12558,12549,647,Shadow Keldeo Ordinary Form,Water,Fighting,Low Kick,6.0,Fighting,6.0,0.6,Close Combat,100.0,Fighting,100.0,2.3,1.0
12563,12554,647,Shadow Keldeo Ordinary Form,Water,Fighting,Low Kick,6.0,Fighting,6.0,0.6,Aqua Jet,45.0,Water,33.0,2.6,1.7
12566,12557,647,Shadow Keldeo Ordinary Form,Water,Fighting,Low Kick,6.0,Fighting,6.0,0.6,X-Scissor,45.0,Bug,33.0,1.6,1.2
12567,12558,647,Shadow Keldeo Ordinary Form,Water,Fighting,Poison Jab,10.0,Poison,7.0,0.8,Aqua Jet,45.0,Water,33.0,2.6,1.7
12568,12555,647,Shadow Keldeo Ordinary Form,Water,Fighting,Low Kick,6.0,Fighting,6.0,0.6,Hydro Pump,130.0,Water,100.0,3.3,0.9
12569,12559,647,Shadow Keldeo Ordinary Form,Water,Fighting,Poison Jab,10.0,Poison,7.0,0.8,Close Combat,100.0,Fighting,100.0,2.3,1.0
12570,12561,647,Shadow Keldeo Ordinary Form,Water,Fighting,Poison Jab,10.0,Poison,7.0,0.8,Sacred Sword,55.0,Fighting,33.0,1.2,0.5
12571,12560,647,Shadow Keldeo Ordinary Form,Water,Fighting,Poison Jab,10.0,Poison,7.0,0.8,Hydro Pump,130.0,Water,100.0,3.3,0.9
12604,12688,649,Shadow Genesect Shock Drive,Bug,Steel,Metal Claw,8.0,Steel,7.0,0.7,Techno Blast,,,,,
12608,12687,649,Shadow Genesect Shock Drive,Bug,Steel,Metal Claw,8.0,Steel,7.0,0.7,Zap Cannon,140.0,Electric,100.0,3.7,3.0
12609,12686,649,Shadow Genesect Shock Drive,Bug,Steel,Metal Claw,8.0,Steel,7.0,0.7,X-Scissor,45.0,Bug,33.0,1.6,1.2
12610,12685,649,Shadow Genesect Shock Drive,Bug,Steel,Metal Claw,8.0,Steel,7.0,0.7,Magnet Bomb,70.0,Steel,33.0,2.8,2.2
12611,12684,649,Shadow Genesect Shock Drive,Bug,Steel,Fury Cutter,3.0,Bug,6.0,0.4,Techno Blast,,,,,
12612,12683,649,Shadow Genesect Shock Drive,Bug,Steel,Fury Cutter,3.0,Bug,6.0,0.4,Zap Cannon,140.0,Electric,100.0,3.7,3.0
12613,12682,649,Shadow Genesect Shock Drive,Bug,Steel,Fury Cutter,3.0,Bug,6.0,0.4,X-Scissor,45.0,Bug,33.0,1.6,1.2
12614,12681,649,Shadow Genesect Shock Drive,Bug,Steel,Fury Cutter,3.0,Bug,6.0,0.4,Magnet Bomb,70.0,Steel,33.0,2.8,2.2
12631,12589,649,Shadow Genesect Chill Drive,Bug,Steel,Metal Claw,8.0,Steel,7.0,0.7,Magnet Bomb,70.0,Steel,33.0,2.8,2.2
12632,12609,649,Shadow Genesect Chill Drive,Bug,Steel,Fury Cutter,3.0,Bug,6.0,0.4,Magnet Bomb,70.0,Steel,33.0,2.8,2.2
12636,12605,649,Shadow Genesect Douse Drive,Bug,Steel,Metal Claw,8.0,Steel,7.0,0.7,Techno Blast,,,,,
12637,12604,649,Shadow Genesect Douse Drive,Bug,Steel,Metal Claw,8.0,Steel,7.0,0.7,X-Scissor,45.0,Bug,33.0,1.6,1.2
12638,12603,649,Shadow Genesect Chill Drive,Bug,Steel,Fury Cutter,3.0,Bug,6.0,0.4,X-Scissor,45.0,Bug,33.0,1.6,1.2
12639,12602,649,Shadow Genesect Douse Drive,Bug,Steel,Metal Claw,8.0,Steel,7.0,0.7,Gunk Shot,130.0,Poison,100.0,3.1,1.7
12640,12601,649,Shadow Genesect Douse Drive,Bug,Steel,Fury Cutter,3.0,Bug,6.0,0.4,Techno Blast,,,,,
12641,12600,649,Shadow Genesect Douse Drive,Bug,Steel,Fury Cutter,3.0,Bug,6.0,0.4,X-Scissor,45.0,Bug,33.0,1.6,1.2
12642,12599,649,Shadow Genesect Douse Drive,Bug,Steel,Fury Cutter,3.0,Bug,6.0,0.4,Magnet Bomb,70.0,Steel,33.0,2.8,2.2
12643,12598,649,Shadow Genesect Douse Drive,Bug,Steel,Fury Cutter,3.0,Bug,6.0,0.4,Gunk Shot,130.0,Poison,100.0,3.1,1.7
12645,12596,649,Shadow Genesect Douse Drive,Bug,Steel,Metal Claw,8.0,Steel,7.0,0.7,Magnet Bomb,70.0,Steel,33.0,2.8,2.2
12650,12590,649,Shadow Genesect Chill Drive,Bug,Steel,Metal Claw,8.0,Steel,7.0,0.7,X-Scissor,45.0,Bug,33.0,1.6,1.2
12652,12588,649,Shadow Genesect Chill Drive,Bug,Steel,Metal Claw,8.0,Steel,7.0,0.7,Ice Beam,90.0,Ice,50.0,3.3,1.3
12653,12587,649,Shadow Genesect Chill Drive,Bug,Steel,Fury Cutter,3.0,Bug,6.0,0.4,Techno Blast,,,,,
12657,12591,649,Shadow Genesect Chill Drive,Bug,Steel,Metal Claw,8.0,Steel,7.0,0.7,Techno Blast,,,,,
12660,12635,649,Shadow Genesect Chill Drive,Bug,Steel,Fury Cutter,3.0,Bug,6.0,0.4,Ice Beam,90.0,Ice,50.0,3.3,1.3
12667,12628,649,Shadow Genesect Burn Drive,Bug,Steel,Metal Claw,8.0,Steel,7.0,0.7,Techno Blast,,,,,
12668,12627,649,Shadow Genesect Burn Drive,Bug,Steel,Metal Claw,8.0,Steel,7.0,0.7,X-Scissor,45.0,Bug,33.0,1.6,1.2
12669,12626,649,Shadow Genesect Burn Drive,Bug,Steel,Metal Claw,8.0,Steel,7.0,0.7,Magnet Bomb,70.0,Steel,33.0,2.8,2.2
12671,12624,649,Shadow Genesect Burn Drive,Bug,Steel,Fury Cutter,3.0,Bug,6.0,0.4,Techno Blast,,,,,
12673,12625,649,Shadow Genesect Burn Drive,Bug,Steel,Metal Claw,8.0,Steel,7.0,0.7,Flamethrower,70.0,Fire,50.0,2.2,1.5
12679,12621,649,Shadow Genesect Burn Drive,Bug,Steel,Fury Cutter,3.0,Bug,6.0,0.4,Flamethrower,70.0,Fire,50.0,2.2,1.5
12680,12622,649,Shadow Genesect Burn Drive,Bug,Steel,Fury Cutter,3.0,Bug,6.0,0.4,Magnet Bomb,70.0,Steel,33.0,2.8,2.2
12681,12623,649,Shadow Genesect Burn Drive,Bug,Steel,Fury Cutter,3.0,Bug,6.0,0.4,X-Scissor,45.0,Bug,33.0,1.6,1.2
12898,12907,672,Shadow Skiddo,Grass,,Rock Smash,15.0,Fighting,10.0,1.3,Brick Break,40.0,Fighting,33.0,1.6,0.8
12899,12905,672,Shadow Skiddo,Grass,,Zen Headbutt,12.0,Psychic,10.0,1.1,Brick Break,40.0,Fighting,33.0,1.6,0.8
12900,12904,672,Shadow Skiddo,Grass,,Zen Headbutt,12.0,Psychic,10.0,1.1,Seed Bomb,55.0,Grass,33.0,2.1,1.2
12903,12906,672,Shadow Skiddo,Grass,,Rock Smash,15.0,Fighting,10.0,1.3,Seed Bomb,55.0,Grass,33.0,2.1,1.2
12906,12925,673,Shadow Gogoat,Grass,,Rock Smash,15.0,Fighting,10.0,1.3,Leaf Blade,70.0,Grass,33.0,2.4,1.25
12912,12918,673,Shadow Gogoat,Grass,,Rock Smash,15.0,Fighting,10.0,1.3,Brick Break,40.0,Fighting,33.0,1.6,0.8
12914,12916,673,Shadow Gogoat,Grass,,Rock Smash,15.0,Fighting,10.0,1.3,Seed Bomb,55.0,Grass,33.0,2.1,1.2
12915,12915,673,Shadow Gogoat,Grass,,Vine Whip,7.0,Grass,6.0,0.6,Brick Break,40.0,Fighting,33.0,1.6,0.8
12916,12914,673,Shadow Gogoat,Grass,,Vine Whip,7.0,Grass,6.0,0.6,Leaf Blade,70.0,Grass,33.0,2.4,1.25
12917,12913,673,Shadow Gogoat,Grass,,Vine Whip,7.0,Grass,6.0,0.6,Seed Bomb,55.0,Grass,33.0,2.1,1.2
12918,12912,673,Shadow Gogoat,Grass,,Zen Headbutt,12.0,Psychic,10.0,1.1,Brick Break,40.0,Fighting,33.0,1.6,0.8
12919,12911,673,Shadow Gogoat,Grass,,Zen Headbutt,12.0,Psychic,10.0,1.1,Leaf Blade,70.0,Grass,33.0,2.4,1.25
12921,12910,673,Shadow Gogoat,Grass,,Zen Headbutt,12.0,Psychic,10.0,1.1,Seed Bomb,55.0,Grass,33.0,2.1,1.2
12960,12990,678,Shadow Meowstic Female,Psychic,,Magical Leaf,16.0,Grass,16.0,1.4,Shadow Ball,100.0,Ghost,50.0,3.0,2.4
12961,12989,678,Shadow Meowstic Female,Psychic,,Magical Leaf,16.0,Grass,16.0,1.4,Psychic,90.0,Psychic,50.0,2.8,1.3
12977,12986,678,Shadow Meowstic Female,Psychic,,Magical Leaf,16.0,Grass,16.0,1.4,Energy Ball,90.0,Grass,50.0,3.9,3.0
12979,12984,678,Shadow Meowstic Female,Psychic,,Confusion,20.0,Psychic,15.0,1.6,Psychic,90.0,Psychic,50.0,2.8,1.3
12980,12985,678,Shadow Meowstic Female,Psychic,,Confusion,20.0,Psychic,15.0,1.6,Shadow Ball,100.0,Ghost,50.0,3.0,2.4
12984,12965,678,Shadow Meowstic Male,Psychic,,Confusion,20.0,Psychic,15.0,1.6,Energy Ball,90.0,Grass,50.0,3.9,3.0
12985,12966,678,Shadow Meowstic Male,Psychic,,Confusion,20.0,Psychic,15.0,1.6,Psychic,90.0,Psychic,50.0,2.8,1.3
12986,12967,678,Shadow Meowstic Male,Psychic,,Confusion,20.0,Psychic,15.0,1.6,Thunderbolt,80.0,Electric,50.0,2.5,1.8
12987,12968,678,Shadow Meowstic Male,Psychic,,Sucker Punch,7.0,Dark,8.0,0.7,Energy Ball,90.0,Grass,50.0,3.9,3.0
12988,12969,678,Shadow Meowstic Male,Psychic,,Sucker Punch,7.0,Dark,8.0,0.7,Psychic,90.0,Psychic,50.0,2.8,1.3
12989,12970,678,Shadow Meowstic Male,Psychic,,Sucker Punch,7.0,Dark,8.0,0.7,Thunderbolt,80.0,Electric,50.0,2.5,1.8
12999,12980,678,Shadow Meowstic Female,Psychic,,Charm,20.0,Fairy,11.0,1.5,Energy Ball,90.0,Grass,50.0,3.9,3.0
13000,12981,678,Shadow Meowstic Female,Psychic,,Charm,20.0,Fairy,11.0,1.5,Psychic,90.0,Psychic,50.0,2.8,1.3
13001,12982,678,Shadow Meowstic Female,Psychic,,Charm,20.0,Fairy,11.0,1.5,Shadow Ball,100.0,Ghost,50.0,3.0,2.4
13002,12983,678,Shadow Meowstic Female,Psychic,,Confusion,20.0,Psychic,15.0,1.6,Energy Ball,90.0,Grass,50.0,3.9,3.0
13196,13209,703,Shadow Carbink,Rock,Fairy,Tackle,5.0,Normal,5.0,0.5,Power Gem,80.0,Rock,50.0,2.9,1.95
13197,13208,703,Shadow Carbink,Rock,Fairy,Tackle,5.0,Normal,5.0,0.5,Moonblast,130.0,Fairy,100.0,3.9,2.2
13198,13207,703,Shadow Carbink,Rock,Fairy,Rock Throw,12.0,Rock,7.0,0.9,Power Gem,80.0,Rock,50.0,2.9,1.95
13199,13206,703,Shadow Carbink,Rock,Fairy,Rock Throw,12.0,Rock,7.0,0.9,Moonblast,130.0,Fairy,100.0,3.9,2.2
13202,13202,703,Shadow Carbink,Rock,Fairy,Tackle,5.0,Normal,5.0,0.5,Rock Slide,80.0,Rock,50.0,2.7,1.5
13205,13205,703,Shadow Carbink,Rock,Fairy,Rock Throw,12.0,Rock,7.0,0.9,Rock Slide,80.0,Rock,50.0,2.7,1.5
13260,13295,710,Shadow Pumpkaboo Average Size,Ghost,Grass,Astonish,8.0,Ghost,14.0,1.1,Grass Knot,90.0,Grass,50.0,2.6,1.7
13265,13311,710,Shadow Pumpkaboo Average Size,Ghost,Grass,Astonish,8.0,Ghost,14.0,1.1,Shadow Sneak,50.0,Ghost,33.0,2.9,2.2
13266,13293,710,Shadow Pumpkaboo Average Size,Ghost,Grass,Razor Leaf,13.0,Grass,7.0,1.0,Foul Play,70.0,Dark,50.0,2.0,1.7
13274,13318,710,Shadow Pumpkaboo Average Size,Ghost,Grass,Astonish,8.0,Ghost,14.0,1.1,Foul Play,70.0,Dark,50.0,2.0,1.7
13282,13292,710,Shadow Pumpkaboo Average Size,Ghost,Grass,Razor Leaf,13.0,Grass,7.0,1.0,Grass Knot,90.0,Grass,50.0,2.6,1.7
13284,13290,710,Shadow Pumpkaboo Small Size,Ghost,Grass,Astonish,8.0,Ghost,14.0,1.1,Shadow Sneak,50.0,Ghost,33.0,2.9,2.2
13286,13268,710,Shadow Pumpkaboo Super Size,Ghost,Grass,Astonish,8.0,Ghost,14.0,1.1,Foul Play,70.0,Dark,50.0,2.0,1.7
13287,13267,710,Shadow Pumpkaboo Super Size,Ghost,Grass,Astonish,8.0,Ghost,14.0,1.1,Grass Knot,90.0,Grass,50.0,2.6,1.7
13288,13266,710,Shadow Pumpkaboo Super Size,Ghost,Grass,Astonish,8.0,Ghost,14.0,1.1,Shadow Sneak,50.0,Ghost,33.0,2.9,2.2
13289,13265,710,Shadow Pumpkaboo Super Size,Ghost,Grass,Razor Leaf,13.0,Grass,7.0,1.0,Foul Play,70.0,Dark,50.0,2.0,1.7
13290,13264,710,Shadow Pumpkaboo Super Size,Ghost,Grass,Razor Leaf,13.0,Grass,7.0,1.0,Grass Knot,90.0,Grass,50.0,2.6,1.7
13291,13263,710,Shadow Pumpkaboo Super Size,Ghost,Grass,Razor Leaf,13.0,Grass,7.0,1.0,Shadow Sneak,50.0,Ghost,33.0,2.9,2.2
13292,13262,710,Shadow Pumpkaboo Small Size,Ghost,Grass,Astonish,8.0,Ghost,14.0,1.1,Foul Play,70.0,Dark,50.0,2.0,1.7
13295,13259,710,Shadow Pumpkaboo Average Size,Ghost,Grass,Razor Leaf,13.0,Grass,7.0,1.0,Shadow Sneak,50.0,Ghost,33.0,2.9,2.2
13296,13291,710,Shadow Pumpkaboo Small Size,Ghost,Grass,Astonish,8.0,Ghost,14.0,1.1,Grass Knot,90.0,Grass,50.0,2.6,1.7
13305,13289,710,Shadow Pumpkaboo Small Size,Ghost,Grass,Razor Leaf,13.0,Grass,7.0,1.0,Foul Play,70.0,Dark,50.0,2.0,1.7
13306,13287,710,Shadow Pumpkaboo Small Size,Ghost,Grass,Razor Leaf,13.0,Grass,7.0,1.0,Shadow Sneak,50.0,Ghost,33.0,2.9,2.2
13311,13288,710,Shadow Pumpkaboo Small Size,Ghost,Grass,Razor Leaf,13.0,Grass,7.0,1.0,Grass Knot,90.0,Grass,50.0,2.6,1.7
13313,13275,710,Shadow Pumpkaboo Large Size,Ghost,Grass,Razor Leaf,13.0,Grass,7.0,1.0,Shadow Sneak,50.0,Ghost,33.0,2.9,2.2
13315,13277,710,Shadow Pumpkaboo Large Size,Ghost,Grass,Razor Leaf,13.0,Grass,7.0,1.0,Foul Play,70.0,Dark,50.0,2.0,1.7
13316,13276,710,Shadow Pumpkaboo Large Size,Ghost,Grass,Razor Leaf,13.0,Grass,7.0,1.0,Grass Knot,90.0,Grass,50.0,2.6,1.7
13317,13279,710,Shadow Pumpkaboo Large Size,Ghost,Grass,Astonish,8.0,Ghost,14.0,1.1,Grass Knot,90.0,Grass,50.0,2.6,1.7
13318,13280,710,Shadow Pumpkaboo Large Size,Ghost,Grass,Astonish,8.0,Ghost,14.0,1.1,Foul Play,70.0,Dark,50.0,2.0,1.7
13319,13278,710,Shadow Pumpkaboo Large Size,Ghost,Grass,Astonish,8.0,Ghost,14.0,1.1,Shadow Sneak,50.0,Ghost,33.0,2.9,2.2
13321,13414,711,Shadow Gourgeist Average Size,Ghost,Grass,Hex,10.0,Ghost,16.0,1.2,Seed Bomb,55.0,Grass,33.0,2.1,1.2
13322,13413,711,Shadow Gourgeist Average Size,Ghost,Grass,Razor Leaf,13.0,Grass,7.0,1.0,Fire Blast,140.0,Fire,100.0,4.2,3.1
13323,13412,711,Shadow Gourgeist Average Size,Ghost,Grass,Razor Leaf,13.0,Grass,7.0,1.0,Foul Play,70.0,Dark,50.0,2.0,1.7
13324,13411,711,Shadow Gourgeist Average Size,Ghost,Grass,Razor Leaf,13.0,Grass,7.0,1.0,Poltergeist,140.0,Ghost,100.0,3.6,2.8
13325,13410,711,Shadow Gourgeist Average Size,Ghost,Grass,Razor Leaf,13.0,Grass,7.0,1.0,Seed Bomb,55.0,Grass,33.0,2.1,1.2
13326,13409,711,Shadow Gourgeist Average Size,Ghost,Grass,Razor Leaf,13.0,Grass,7.0,1.0,Shadow Ball,100.0,Ghost,50.0,3.0,2.4
13333,13394,711,Shadow Gourgeist Average Size,Ghost,Grass,Hex,10.0,Ghost,16.0,1.2,Shadow Ball,100.0,Ghost,50.0,3.0,2.4
13336,13398,711,Shadow Gourgeist Small Size,Ghost,Grass,Hex,10.0,Ghost,16.0,1.2,Fire Blast,140.0,Fire,100.0,4.2,3.1
13337,13397,711,Shadow Gourgeist Small Size,Ghost,Grass,Hex,10.0,Ghost,16.0,1.2,Foul Play,70.0,Dark,50.0,2.0,1.7
13338,13396,711,Shadow Gourgeist Small Size,Ghost,Grass,Hex,10.0,Ghost,16.0,1.2,Poltergeist,140.0,Ghost,100.0,3.6,2.8
13339,13395,711,Shadow Gourgeist Small Size,Ghost,Grass,Hex,10.0,Ghost,16.0,1.2,Seed Bomb,55.0,Grass,33.0,2.1,1.2
13340,13393,711,Shadow Gourgeist Average Size,Ghost,Grass,Hex,10.0,Ghost,16.0,1.2,Poltergeist,140.0,Ghost,100.0,3.6,2.8
13341,13392,711,Shadow Gourgeist Small Size,Ghost,Grass,Razor Leaf,13.0,Grass,7.0,1.0,Fire Blast,140.0,Fire,100.0,4.2,3.1
13342,13391,711,Shadow Gourgeist Average Size,Ghost,Grass,Hex,10.0,Ghost,16.0,1.2,Foul Play,70.0,Dark,50.0,2.0,1.7
13379,13330,711,Shadow Gourgeist Large Size,Ghost,Grass,Hex,10.0,Ghost,16.0,1.2,Seed Bomb,55.0,Grass,33.0,2.1,1.2
13381,13353,711,Shadow Gourgeist Super Size,Ghost,Grass,Hex,10.0,Ghost,16.0,1.2,Shadow Ball,100.0,Ghost,50.0,3.0,2.4
13382,13352,711,Shadow Gourgeist Super Size,Ghost,Grass,Razor Leaf,13.0,Grass,7.0,1.0,Fire Blast,140.0,Fire,100.0,4.2,3.1
13383,13351,711,Shadow Gourgeist Super Size,Ghost,Grass,Razor Leaf,13.0,Grass,7.0,1.0,Foul Play,70.0,Dark,50.0,2.0,1.7
13384,13350,711,Shadow Gourgeist Super Size,Ghost,Grass,Razor Leaf,13.0,Grass,7.0,1.0,Poltergeist,140.0,Ghost,100.0,3.6,2.8
13385,13349,711,Shadow Gourgeist Super Size,Ghost,Grass,Razor Leaf,13.0,Grass,7.0,1.0,Seed Bomb,55.0,Grass,33.0,2.1,1.2
13387,13346,711,Shadow Gourgeist Large Size,Ghost,Grass,Razor Leaf,13.0,Grass,7.0,1.0,Seed Bomb,55.0,Grass,33.0,2.1,1.2
13394,13339,711,Shadow Gourgeist Small Size,Ghost,Grass,Razor Leaf,13.0,Grass,7.0,1.0,Shadow Ball,100.0,Ghost,50.0,3.0,2.4
13395,13338,711,Shadow Gourgeist Large Size,Ghost,Grass,Razor Leaf,13.0,Grass,7.0,1.0,Poltergeist,140.0,Ghost,100.0,3.6,2.8
13396,13337,711,Shadow Gourgeist Small Size,Ghost,Grass,Razor Leaf,13.0,Grass,7.0,1.0,Seed Bomb,55.0,Grass,33.0,2.1,1.2
13400,13333,711,Shadow Gourgeist Large Size,Ghost,Grass,Hex,10.0,Ghost,16.0,1.2,Fire Blast,140.0,Fire,100.0,4.2,3.1
13401,13332,711,Shadow Gourgeist Large Size,Ghost,Grass,Hex,10.0,Ghost,16.0,1.2,Foul Play,70.0,Dark,50.0,2.0,1.7
13402,13331,711,Shadow Gourgeist Large Size,Ghost,Grass,Hex,10.0,Ghost,16.0,1.2,Poltergeist,140.0,Ghost,100.0,3.6,2.8
13403,13329,711,Shadow Gourgeist Large Size,Ghost,Grass,Hex,10.0,Ghost,16.0,1.2,Shadow Ball,100.0,Ghost,50.0,3.0,2.4
13404,13328,711,Shadow Gourgeist Large Size,Ghost,Grass,Razor Leaf,13.0,Grass,7.0,1.0,Fire Blast,140.0,Fire,100.0,4.2,3.1
13405,13327,711,Shadow Gourgeist Large Size,Ghost,Grass,Razor Leaf,13.0,Grass,7.0,1.0,Foul Play,70.0,Dark,50.0,2.0,1.7
13408,13354,711,Shadow Gourgeist Super Size,Ghost,Grass,Hex,10.0,Ghost,16.0,1.2,Seed Bomb,55.0,Grass,33.0,2.1,1.2
13409,13355,711,Shadow Gourgeist Super Size,Ghost,Grass,Hex,10.0,Ghost,16.0,1.2,Poltergeist,140.0,Ghost,100.0,3.6,2.8
13411,13357,711,Shadow Gourgeist Small Size,Ghost,Grass,Razor Leaf,13.0,Grass,7.0,1.0,Poltergeist,140.0,Ghost,100.0,3.6,2.8
13418,13356,711,Shadow Gourgeist Super Size,Ghost,Grass,Razor Leaf,13.0,Grass,7.0,1.0,Shadow Ball,100.0,Ghost,50.0,3.0,2.4
13424,13372,711,Shadow Gourgeist Average Size,Ghost,Grass,Hex,10.0,Ghost,16.0,1.2,Fire Blast,140.0,Fire,100.0,4.2,3.1
13425,13371,711,Shadow Gourgeist Small Size,Ghost,Grass,Hex,10.0,Ghost,16.0,1.2,Shadow Ball,100.0,Ghost,50.0,3.0,2.4
13427,13369,711,Shadow Gourgeist Small Size,Ghost,Grass,Razor Leaf,13.0,Grass,7.0,1.0,Foul Play,70.0,Dark,50.0,2.0,1.7
13428,13368,711,Shadow Gourgeist Large Size,Ghost,Grass,Razor Leaf,13.0,Grass,7.0,1.0,Shadow Ball,100.0,Ghost,50.0,3.0,2.4
13434,13358,711,Shadow Gourgeist Super Size,Ghost,Grass,Hex,10.0,Ghost,16.0,1.2,Foul Play,70.0,Dark,50.0,2.0,1.7
13438,13359,711,Shadow Gourgeist Super Size,Ghost,Grass,Hex,10.0,Ghost,16.0,1.2,Fire Blast,140.0,Fire,100.0,4.2,3.1
13549,13559,718,Shadow Zygarde 10% Forme,Dragon,Ground,Bite,6.0,Dark,4.0,0.5,Earthquake,140.0,Ground,100.0,3.6,2.7
13551,13557,718,Shadow Zygarde 10% Forme,Dragon,Ground,Bite,6.0,Dark,4.0,0.5,Frustration,10.0,Normal,33.0,2.0,1.0
13558,13539,718,Shadow Zygarde 10% Forme,Dragon,Ground,Bite,6.0,Dark,4.0,0.5,Bulldoze,80.0,Ground,50.0,3.5,2.6
13564,13558,718,Shadow Zygarde 10% Forme,Dragon,Ground,Bite,6.0,Dark,4.0,0.5,Outrage,110.0,Dragon,50.0,3.9,2.5
13567,13541,718,Shadow Zygarde 10% Forme,Dragon,Ground,Bite,6.0,Dark,4.0,0.5,Crunch,70.0,Dark,33.0,3.2,1.3
13569,13551,718,Shadow Zygarde 10% Forme,Dragon,Ground,Dragon Tail,15.0,Dragon,9.0,1.1,Frustration,10.0,Normal,33.0,2.0,1.0
13570,13555,718,Shadow Zygarde 10% Forme,Dragon,Ground,Dragon Tail,15.0,Dragon,9.0,1.1,Crunch,70.0,Dark,33.0,3.2,1.3
13572,13554,718,Shadow Zygarde 10% Forme,Dragon,Ground,Dragon Tail,15.0,Dragon,9.0,1.1,Earthquake,140.0,Ground,100.0,3.6,2.7
13573,13553,718,Shadow Zygarde 10% Forme,Dragon,Ground,Dragon Tail,15.0,Dragon,9.0,1.1,Hyper Beam,150.0,Normal,100.0,3.8,3.3
13574,13552,718,Shadow Zygarde 10% Forme,Dragon,Ground,Dragon Tail,15.0,Dragon,9.0,1.1,Outrage,110.0,Dragon,50.0,3.9,2.5
13576,13556,718,Shadow Zygarde 10% Forme,Dragon,Ground,Dragon Tail,15.0,Dragon,9.0,1.1,Bulldoze,80.0,Ground,50.0,3.5,2.6
13577,13550,718,Shadow Zygarde 10% Forme,Dragon,Ground,Zen Headbutt,12.0,Psychic,10.0,1.1,Bulldoze,80.0,Ground,50.0,3.5,2.6
13578,13548,718,Shadow Zygarde 10% Forme,Dragon,Ground,Zen Headbutt,12.0,Psychic,10.0,1.1,Earthquake,140.0,Ground,100.0,3.6,2.7
13579,13547,718,Shadow Zygarde 10% Forme,Dragon,Ground,Zen Headbutt,12.0,Psychic,10.0,1.1,Hyper Beam,150.0,Normal,100.0,3.8,3.3
13580,13546,718,Shadow Zygarde 10% Forme,Dragon,Ground,Zen Headbutt,12.0,Psychic,10.0,1.1,Outrage,110.0,Dragon,50.0,3.9,2.5
13581,13545,718,Shadow Zygarde 10% Forme,Dragon,Ground,Zen Headbutt,12.0,Psychic,10.0,1.1,Frustration,10.0,Normal,33.0,2.0,1.0
13583,13543,718,Shadow Zygarde 10% Forme,Dragon,Ground,Bite,6.0,Dark,4.0,0.5,Hyper Beam,150.0,Normal,100.0,3.8,3.3
13584,13549,718,Shadow Zygarde 10% Forme,Dragon,Ground,Zen Headbutt,12.0,Psychic,10.0,1.1,Crunch,70.0,Dark,33.0,3.2,1.3
13585,13601,719,Shadow Diancie,Rock,Fairy,Tackle,5.0,Normal,5.0,0.5,Moonblast,130.0,Fairy,100.0,3.9,2.2
13586,13599,719,Shadow Diancie,Rock,Fairy,Tackle,5.0,Normal,5.0,0.5,Rock Slide,80.0,Rock,50.0,2.7,1.5
13587,13602,719,Shadow Diancie,Rock,Fairy,Rock Throw,12.0,Rock,7.0,0.9,Rock Slide,80.0,Rock,50.0,2.7,1.5
13589,13600,719,Shadow Diancie,Rock,Fairy,Tackle,5.0,Normal,5.0,0.5,Power Gem,80.0,Rock,50.0,2.9,1.95
13592,13591,719,Shadow Diancie,Rock,Fairy,Rock Throw,12.0,Rock,7.0,0.9,Power Gem,80.0,Rock,50.0,2.9,1.95
